ticks,slope_disp_mean,disp0_mean,variance_pheno_logit_disp0,variance_pheno_disp_slope,heritability,fecundity,K,reproduction,seedID,pxcor,N_predispersal,N_postdispersal,N_sedentary,N_allele0_pre,N_allele1_pre,N_allele0_post,N_allele1_post,mean_genotype_logit_disp0,var_genotype_logit_disp0,mean_noise_logit_disp0,var_noise_logit_disp0,mean_genotype_disp_slope,var_genotype_disp_slope,mean_noise_disp_slope,var_noise_disp_slope,agent,breed,present_front,new_front,v_f,replicateID,Location_full
10,-1,0.2,0,0,0,5,500,sexual,7,3,476,466,0,544,408,543,389,-1.3862943611198937,9.683890396513094e-30,0,0,-1,0,0,0,patches,NA,8,yes,0.8009121370167711,slope_-1_d0_0.2_VP_0_h2_0_sexual_7,slope_-1_d0_0.2_VP_0_h2_0_sexual_7 3 10
10,-1,0.2,0,0,0,5,500,sexual,7,6,368,351,0,587,149,556,146,-1.3862943611198937,9.689877277210684e-30,0,0,-1,0,0,0,patches,NA,8,yes,0.8009121370167711,slope_-1_d0_0.2_VP_0_h2_0_sexual_7,slope_-1_d0_0.2_VP_0_h2_0_sexual_7 6 10
10,-1,0.2,0,0,0,5,500,sexual,7,0,516,482,0,493,539,461,503,-1.3862943611198937,9.68231025612042e-30,0,0,-1,0,0,0,patches,NA,8,yes,0.8009121370167711,slope_-1_d0_0.2_VP_0_h2_0_sexual_7,slope_-1_d0_0.2_VP_0_h2_0_sexual_7 0 10
10,-1,0.2,0,0,0,5,500,sexual,7,5,478,487,0,764,192,776,198,-1.3862943611198937,9.683805095433197e-30,0,0,-1,0,0,0,patches,NA,8,yes,0.8009121370167711,slope_-1_d0_0.2_VP_0_h2_0_sexual_7,slope_-1_d0_0.2_VP_0_h2_0_sexual_7 5 10
10,-1,0.2,0,0,0,5,500,sexual,7,1,471,506,0,422,520,462,550,-1.3862943611198937,9.684106825316878e-30,0,0,-1,0,0,0,patches,NA,8,yes,0.8009121370167711,slope_-1_d0_0.2_VP_0_h2_0_sexual_7,slope_-1_d0_0.2_VP_0_h2_0_sexual_7 1 10
10,-1,0.2,0,0,0,5,500,sexual,7,8,0,3,0,0,0,4,2,0,0,0,0,0,0,0,0,patches,NA,8,yes,0.8009121370167711,slope_-1_d0_0.2_VP_0_h2_0_sexual_7,slope_-1_d0_0.2_VP_0_h2_0_sexual_7 8 10
1,-1,0.2,1,1,0,5,500,sexual,7,0,500,411,0,487,513,403,419,-1.3862943611198937,9.682911912782961e-30,0.07779120606156315,0.9683901396983458,-1,0,-0.04777441481140969,0.9591608961274506,patches,NA,1,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0_sexual_7,slope_-1_d0_0.2_VP_1_h2_0_sexual_7 0 1
1,-1,0.2,1,1,0,5,500,sexual,7,1,0,89,0,0,0,84,94,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0_sexual_7,slope_-1_d0_0.2_VP_1_h2_0_sexual_7 1 1
10,-1,0.2,1,1,0,5,500,sexual,7,9,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,patches,NA,9,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0_sexual_7,slope_-1_d0_0.2_VP_1_h2_0_sexual_7 9 10
10,-1,0.2,1,1,0,5,500,sexual,7,6,575,557,0,524,626,505,609,-1.3862943611198937,9.680381535105404e-30,-0.018218046104608705,0.8904576976109668,-1,0,0.04842577537398629,0.9423950831168127,patches,NA,9,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0_sexual_7,slope_-1_d0_0.2_VP_1_h2_0_sexual_7 6 10
10,-1,0.2,1,1,0,5,500,sexual,7,0,520,479,0,510,530,465,493,-1.3862943611198937,9.682165638261744e-30,0.0021576926815572647,1.0826012120914743,-1,0,0.019381696764479563,1.0280490094326755,patches,NA,9,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0_sexual_7,slope_-1_d0_0.2_VP_1_h2_0_sexual_7 0 10
10,-1,0.2,1,1,0,5,500,sexual,7,3,525,516,0,475,575,488,544,-1.3862943611198937,9.68198797080655e-30,0.010607414529944417,0.994035362440695,-1,0,0.009221835253894303,0.9949633039676132,patches,NA,9,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0_sexual_7,slope_-1_d0_0.2_VP_1_h2_0_sexual_7 3 10
10,-1,0.2,1,1,0,5,500,sexual,7,1,481,514,0,476,486,510,518,-1.3862943611198937,9.683678476642722e-30,0.015672545753685284,1.0088178848955147,-1,0,-0.07224274444741463,0.9805215470366606,patches,NA,9,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0_sexual_7,slope_-1_d0_0.2_VP_1_h2_0_sexual_7 1 10
10,-1,0.2,1,1,0,5,500,sexual,7,8,19,37,0,2,36,20,54,-1.3862943611198906,0,-0.10447245218897856,0.5660570119671544,-1,0,-0.30967186721135426,1.7106272983486235,patches,NA,9,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0_sexual_7,slope_-1_d0_0.2_VP_1_h2_0_sexual_7 8 10
10,-1,0.2,1,1,0,5,500,sexual,7,5,532,546,0,490,574,492,600,-1.3862943611198937,9.681744857486505e-30,0.010364478757948384,0.9786687170844762,-1,0,-0.04011389306898346,0.9225416894210082,patches,NA,9,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0_sexual_7,slope_-1_d0_0.2_VP_1_h2_0_sexual_7 5 10
10,-1,0.2,1,1,0,5,500,sexual,7,7,254,245,0,244,264,240,250,-1.3862943611198932,7.12781039262938e-30,0.10058403107217713,1.0678126275949245,-1,0,0.005807820407862347,1.0235133188628853,patches,NA,9,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0_sexual_7,slope_-1_d0_0.2_VP_1_h2_0_sexual_7 7 10
10,-1,0.2,1,1,0,5,500,sexual,7,4,501,495,0,449,553,442,548,-1.3862943611198937,9.682873181135309e-30,0.04505511715461621,0.9838436904433856,-1,0,0.056367168862806925,0.9856254989080645,patches,NA,9,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0_sexual_7,slope_-1_d0_0.2_VP_1_h2_0_sexual_7 4 10
10,-1,0.2,1,1,0,5,500,sexual,7,2,509,524,0,440,578,448,600,-1.3862943611198937,9.682568817478964e-30,-0.026781404560579564,1.0570917880104576,-1,0,-0.08905472547391531,0.963333889887864,patches,NA,9,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0_sexual_7,slope_-1_d0_0.2_VP_1_h2_0_sexual_7 2 10
1,-1,0.2,1,1,0.3,5,500,sexual,7,0,500,432,0,487,513,417,447,-1.4035871238340347,0.13863444742170017,0.06508479252758517,0.6778730977888424,-1.0183485241429568,0.14688408920876025,-0.039970943163763956,0.6714126272892157,patches,NA,1,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7 0 1
1,-1,0.2,1,1,0.3,5,500,sexual,7,1,0,68,0,0,0,70,66,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7 1 1
10,-1,0.2,1,1,0.3,5,500,sexual,7,9,0,17,0,0,0,19,15,0,0,0,0,0,0,0,0,patches,NA,9,no,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7 9 10
10,-1,0.2,1,1,0.3,5,500,sexual,7,6,503,464,0,518,488,475,453,-0.8843893605766862,0.04493199534833777,0.02054037049223042,0.7290754733964117,-1.1181128662018196,0.08077663914514764,0.038835827738030584,0.6666242388232066,patches,NA,9,no,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7 6 10
10,-1,0.2,1,1,0.3,5,500,sexual,7,5,525,564,0,494,556,538,590,-0.9197837310797061,0.05143019087899721,0.01214995000135781,0.6877123640461548,-1.0013919724522795,0.0929426862539584,-0.0056383591695890614,0.6954512059013737,patches,NA,9,no,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7 5 10
10,-1,0.2,1,1,0.3,5,500,sexual,7,2,553,551,0,506,600,514,588,-1.2040848752551037,0.1619132703787571,0.06526258059504625,0.6821329669256763,-0.868829117112026,0.1144926248858327,-0.07481003323373657,0.7051726055265201,patches,NA,9,no,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7 2 10
10,-1,0.2,1,1,0.3,5,500,sexual,7,8,122,125,0,102,142,104,146,-0.8652161378092239,0.038254075030996586,0.05413010506602012,0.8693295372140065,-1.0059800770510843,0.1110837912756039,0.096122862817932,0.7323093498354774,patches,NA,9,no,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7 8 10
10,-1,0.2,1,1,0.3,5,500,sexual,7,7,414,406,0,418,410,409,403,-0.9238280799505189,0.03754256207249455,0.030322684065543257,0.7153076471667829,-1.0956618397609068,0.09812248934752808,0.06374844862619555,0.6462158851493331,patches,NA,9,no,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7 7 10
10,-1,0.2,1,1,0.3,5,500,sexual,7,3,548,543,0,577,519,565,521,-1.0944108759416906,0.11314800022445998,-0.021599591055285278,0.740902003531211,-0.8505892148287979,0.1147840439580949,-0.04201801787154571,0.7536394051056136,patches,NA,9,no,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7 3 10
10,-1,0.2,1,1,0.3,5,500,sexual,7,4,513,501,0,475,551,466,536,-0.9535788624633437,0.07583895339396218,-0.03756512844721095,0.685112973545523,-0.865779965566514,0.11637606595197235,0.024329214901456658,0.6284331318779052,patches,NA,9,no,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7 4 10
10,-1,0.2,1,1,0.3,5,500,sexual,7,1,485,525,0,456,514,501,549,-1.3526557838875581,0.14768741760717247,-0.02165027767204727,0.7073902140371708,-0.9422492552549879,0.11655650304344364,-0.0057861341572404525,0.7880065956534523,patches,NA,9,no,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7 1 10
10,-1,0.2,1,1,0.3,5,500,sexual,7,0,533,500,0,555,511,510,490,-1.3715395022763868,0.16261674392642508,-0.03471781927959812,0.7303559383158418,-1.0974757966020736,0.15352218633066844,0.04359725581227412,0.7182316616095863,patches,NA,9,no,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7,slope_-1_d0_0.2_VP_1_h2_0.3_sexual_7 0 10
1,-1,0.2,1,1,1,5,500,sexual,7,1,0,51,0,0,0,55,47,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_7,slope_-1_d0_0.2_VP_1_h2_1_sexual_7 1 1
1,-1,0.2,1,1,1,5,500,sexual,7,0,500,449,0,487,513,432,466,-1.417866481853624,0.4621148247390015,0,0,-1.033499668566752,0.48961363069586744,0,0,patches,NA,1,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_7,slope_-1_d0_0.2_VP_1_h2_1_sexual_7 0 1
10,-1,0.2,1,1,1,5,500,sexual,7,7,563,503,0,728,398,627,379,0.07511273952176374,0.2969500322162622,0,0,-0.2881615885411778,0.2681480266668669,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_7,slope_-1_d0_0.2_VP_1_h2_1_sexual_7 7 10
10,-1,0.2,1,1,1,5,500,sexual,7,4,498,521,0,612,384,659,383,-0.4735140327013535,0.41062738215698186,0,0,-0.5025858904187244,0.3632038800440303,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_7,slope_-1_d0_0.2_VP_1_h2_1_sexual_7 4 10
10,-1,0.2,1,1,1,5,500,sexual,7,1,468,497,0,456,480,503,491,-1.0359528438896737,0.501341210046449,0,0,-0.7137901660300536,0.35234447501304567,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_7,slope_-1_d0_0.2_VP_1_h2_1_sexual_7 1 10
10,-1,0.2,1,1,1,5,500,sexual,7,2,494,496,0,589,399,581,411,-0.7935523421681085,0.41423680792000356,0,0,-0.6561525982560974,0.3883961488058988,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_7,slope_-1_d0_0.2_VP_1_h2_1_sexual_7 2 10
10,-1,0.2,1,1,1,5,500,sexual,7,8,400,357,0,500,300,446,268,0.23086635387137228,0.2831594904224058,0,0,-0.3171975001326788,0.2836495884736899,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_7,slope_-1_d0_0.2_VP_1_h2_1_sexual_7 8 10
10,-1,0.2,1,1,1,5,500,sexual,7,0,477,452,0,487,467,458,446,-1.3205309257070612,0.531585640672663,0,0,-1.0294384030504002,0.3904455399506261,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_7,slope_-1_d0_0.2_VP_1_h2_1_sexual_7 0 10
10,-1,0.2,1,1,1,5,500,sexual,7,3,524,518,0,569,479,560,476,-0.585384705654405,0.3966263660812958,0,0,-0.5798736967901859,0.35911515041256475,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_7,slope_-1_d0_0.2_VP_1_h2_1_sexual_7 3 10
10,-1,0.2,1,1,1,5,500,sexual,7,5,540,518,0,735,345,703,333,-0.34086265442877767,0.36621540626790355,0,0,-0.38164133241544923,0.3037369168868953,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_7,slope_-1_d0_0.2_VP_1_h2_1_sexual_7 5 10
10,-1,0.2,1,1,1,5,500,sexual,7,6,505,535,0,654,356,698,372,-0.2127436409849448,0.3538410532506719,0,0,-0.4097585305129945,0.29281900785644177,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_7,slope_-1_d0_0.2_VP_1_h2_1_sexual_7 6 10
10,-1,0.2,1,1,1,5,500,sexual,7,10,0,20,0,0,0,27,13,0,0,0,0,0,0,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_7,slope_-1_d0_0.2_VP_1_h2_1_sexual_7 10 10
10,-1,0.2,1,1,1,5,500,sexual,7,9,85,137,0,106,64,174,100,0.38518460982260205,0.21561745408802982,0,0,-0.7478986953372933,0.08789849903997049,0,0,patches,NA,10,yes,0.8009121370167711,slope_-1_d0_0.2_VP_1_h2_1_sexual_7,slope_-1_d0_0.2_VP_1_h2_1_sexual_7 9 10
1,0,0.1,0,0,0,5,500,sexual,7,1,0,50,0,0,0,50,50,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_7,slope_0_d0_0.1_VP_0_h2_0_sexual_7 1 1
1,0,0.1,0,0,0,5,500,sexual,7,0,500,450,0,487,513,437,463,-2.1972245773362227,1.2647068620777743e-29,0,0,0,0,0,0,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_7,slope_0_d0_0.1_VP_0_h2_0_sexual_7 0 1
10,0,0.1,0,0,0,5,500,sexual,7,2,488,485,0,526,450,522,448,-2.1972245773362205,1.778581671319653e-30,0,0,0,0,0,0,patches,NA,7,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_7,slope_0_d0_0.1_VP_0_h2_0_sexual_7 2 10
10,0,0.1,0,0,0,5,500,sexual,7,4,495,500,0,292,698,302,698,-2.197224577336222,7.114120106800825e-30,0,0,0,0,0,0,patches,NA,7,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_7,slope_0_d0_0.1_VP_0_h2_0_sexual_7 4 10
10,0,0.1,0,0,0,5,500,sexual,7,3,470,475,0,446,494,441,509,-2.197224577336216,9.684150664840033e-30,0,0,0,0,0,0,patches,NA,7,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_7,slope_0_d0_0.1_VP_0_h2_0_sexual_7 3 10
10,0,0.1,0,0,0,5,500,sexual,7,6,52,70,0,6,98,23,117,-2.197224577336218,1.809739723742321e-30,0,0,0,0,0,0,patches,NA,7,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_7,slope_0_d0_0.1_VP_0_h2_0_sexual_7 6 10
10,0,0.1,0,0,0,5,500,sexual,7,7,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,patches,NA,7,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_7,slope_0_d0_0.1_VP_0_h2_0_sexual_7 7 10
10,0,0.1,0,0,0,5,500,sexual,7,5,585,558,0,314,856,296,820,-2.197224577336238,3.6527535575594425e-28,0,0,0,0,0,0,patches,NA,7,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_7,slope_0_d0_0.1_VP_0_h2_0_sexual_7 5 10
10,0,0.1,0,0,0,5,500,sexual,7,1,472,486,0,475,469,484,488,-2.1972245773362165,7.114821922248106e-30,0,0,0,0,0,0,patches,NA,7,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_7,slope_0_d0_0.1_VP_0_h2_0_sexual_7 1 10
10,0,0.1,0,0,0,5,500,sexual,7,0,517,501,0,486,548,477,525,-2.1972245773362262,5.058494114719542e-29,0,0,0,0,0,0,patches,NA,7,yes,0.5667837394649272,slope_0_d0_0.1_VP_0_h2_0_sexual_7,slope_0_d0_0.1_VP_0_h2_0_sexual_7 0 10
1,0,0.1,1,1,0,5,500,sexual,7,0,500,418,0,487,513,415,421,-2.1972245773362227,1.2647068620777743e-29,0.07779120606156315,0.9683901396983458,0,0,-0.04777441481140969,0.9591608961274506,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_7,slope_0_d0_0.1_VP_1_h2_0_sexual_7 0 1
1,0,0.1,1,1,0,5,500,sexual,7,1,0,82,0,0,0,72,92,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_7,slope_0_d0_0.1_VP_1_h2_0_sexual_7 1 1
10,0,0.1,1,1,0,5,500,sexual,7,5,543,516,0,780,306,741,291,-2.197224577336231,1.4403515809456728e-28,0.07483834311584336,0.9438986255026417,0,0,-0.04709633400799163,0.972024144884021,patches,NA,7,no,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_7,slope_0_d0_0.1_VP_1_h2_0_sexual_7 5 10
10,0,0.1,1,1,0,5,500,sexual,7,4,506,515,0,662,350,657,373,-2.197224577336224,2.3910295932208747e-29,0.03124738729110485,0.9066503510494188,0,0,-0.0419373140273362,1.0162325339694027,patches,NA,7,no,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_7,slope_0_d0_0.1_VP_1_h2_0_sexual_7 4 10
10,0,0.1,1,1,0,5,500,sexual,7,0,472,439,0,501,443,466,412,-2.1972245773362165,7.114821922248106e-30,0.056711837397783356,0.9905863425597926,0,0,-0.038890064064392924,1.040386148927874,patches,NA,7,no,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_7,slope_0_d0_0.1_VP_1_h2_0_sexual_7 0 10
10,0,0.1,1,1,0,5,500,sexual,7,6,526,503,0,763,289,737,269,-2.197224577336228,7.903634974214328e-29,9.821660162816328e-4,1.0864774231292742,0,0,-0.006011281366201248,1.042312685018826,patches,NA,7,no,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_7,slope_0_d0_0.1_VP_1_h2_0_sexual_7 6 10
10,0,0.1,1,1,0,5,500,sexual,7,2,525,525,0,508,542,504,546,-2.197224577336228,7.903663649638e-29,0.005721807872525643,0.9613107398788493,0,0,-0.1093073197987214,0.9071840226860269,patches,NA,7,no,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_7,slope_0_d0_0.1_VP_1_h2_0_sexual_7 2 10
10,0,0.1,1,1,0,5,500,sexual,7,1,471,519,0,479,463,522,516,-2.1972245773362165,7.11485399411036e-30,-0.10866943516924293,0.9878541571188337,0,0,-0.013315287847862827,1.0038146186028714,patches,NA,7,no,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_7,slope_0_d0_0.1_VP_1_h2_0_sexual_7 1 10
10,0,0.1,1,1,0,5,500,sexual,7,7,63,104,0,72,54,126,82,-2.1972245773362173,3.20633787283379e-30,-0.0390811789788554,0.916165954246629,0,0,0.015561008286405642,0.812885963070505,patches,NA,7,no,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_7,slope_0_d0_0.1_VP_1_h2_0_sexual_7 7 10
10,0,0.1,1,1,0,5,500,sexual,7,3,478,463,0,438,518,450,476,-2.197224577336218,1.778658078753036e-30,0.04182770744073012,1.189776492088976,0,0,0.01589987106494498,1.009324239706188,patches,NA,7,no,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_7,slope_0_d0_0.1_VP_1_h2_0_sexual_7 3 10
1,0,0.1,1,1,0.3,5,500,sexual,7,0,500,429,0,487,513,417,441,-2.2145173400503637,0.1386344474217003,0.06508479252758517,0.6778730977888424,-0.018348524142957068,0.14688408920876023,-0.039970943163763956,0.6714126272892157,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7 0 1
1,0,0.1,1,1,0.3,5,500,sexual,7,1,0,71,0,0,0,70,72,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7 1 1
10,0,0.1,1,1,0.3,5,500,sexual,7,4,527,521,0,536,518,542,500,-1.9530777283769043,0.19341111865112595,0.02047682865939161,0.6921367026862926,0.1787630994062842,0.12031394525540098,-0.014096077429353805,0.6302534133341575,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7 4 10
10,0,0.1,1,1,0.3,5,500,sexual,7,2,491,485,0,540,442,538,432,-2.056110675193659,0.14254966820754214,0.029132503248796116,0.7016422855539968,0.09756128615864253,0.12090371224295657,-0.004401106859461017,0.6565827748072768,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7 2 10
10,0,0.1,1,1,0.3,5,500,sexual,7,7,167,195,0,232,102,253,137,-1.5333610383572154,0.11646638204778688,0.02491313322905518,0.8076384382422817,0.10373006520028959,0.0613806170502406,0.05181605864294014,0.6733973982407887,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7 7 10
10,0,0.1,1,1,0.3,5,500,sexual,7,3,514,509,0,590,438,570,448,-2.047080742574352,0.17393577687016135,-0.034970448526262396,0.6695158646437676,0.1610061198464561,0.13317134688283558,0.0030806748674166813,0.6675926851369636,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7 3 10
10,0,0.1,1,1,0.3,5,500,sexual,7,1,483,530,0,525,441,563,497,-2.1281823232171595,0.12944126909898748,-0.03225416812253509,0.7356444128797996,0.07538465952027516,0.13454270648831554,-0.024658699990691934,0.6968939192415308,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7 1 10
10,0,0.1,1,1,0.3,5,500,sexual,7,9,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7 9 10
10,0,0.1,1,1,0.3,5,500,sexual,7,5,487,493,0,529,445,536,450,-1.8142285234715967,0.20985925099440947,-0.011539968005397788,0.7619845274195567,0.20210709986512865,0.09754746199948663,-0.002873886732769162,0.7171607717685339,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7 5 10
10,0,0.1,1,1,0.3,5,500,sexual,7,8,7,20,0,14,0,30,10,-1.2461765958318496,0.059553109312248796,0.0022724714451871314,0.5348545001263608,-0.07438731494575353,0.0011785892948401632,-0.4660107579009555,0.9624553818349915,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7 8 10
10,0,0.1,1,1,0.3,5,500,sexual,7,0,494,460,0,509,479,479,441,-2.180191605519556,0.1463854788163111,0.001447528698243532,0.7425205614444156,-0.020419793486886214,0.18566338862896034,-0.026175346677258658,0.6590953905357393,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7 0 10
10,0,0.1,1,1,0.3,5,500,sexual,7,6,512,468,0,572,452,534,402,-1.6239828852275418,0.1825050925616389,-0.0331643580631116,0.6918219855165803,0.14709355409272695,0.08898317081117822,-9.984412616515807e-4,0.646588806444846,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7,slope_0_d0_0.1_VP_1_h2_0.3_sexual_7 6 10
1,0,0.1,1,1,1,5,500,sexual,7,0,500,435,0,487,513,426,444,-2.2287966980699525,0.46211482473900134,0,0,-0.03349966856675247,0.4896136306958674,0,0,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_7,slope_0_d0_0.1_VP_1_h2_1_sexual_7 0 1
1,0,0.1,1,1,1,5,500,sexual,7,1,0,65,0,0,0,61,69,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_7,slope_0_d0_0.1_VP_1_h2_1_sexual_7 1 1
10,0,0.1,1,1,1,5,500,sexual,7,4,502,466,0,629,375,561,371,-1.1696488898277235,0.2653504914446006,0,0,0.484070245269083,0.4265757736345943,0,0,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_7,slope_0_d0_0.1_VP_1_h2_1_sexual_7 4 10
10,0,0.1,1,1,1,5,500,sexual,7,1,473,513,0,381,565,402,624,-1.7610308347214128,0.4943295923071295,0,0,0.2300010919494665,0.4508627844465833,0,0,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_7,slope_0_d0_0.1_VP_1_h2_1_sexual_7 1 10
